#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:04Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:09Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:14Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:19Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:24Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:29Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:34Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:39Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:44Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:49Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:54Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:17:59Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:04Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:09Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:14Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:19Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:24Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:29Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:34Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:39Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:44Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:49Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:18:55Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:00Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:05Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:10Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:14Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:19Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:25Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:29Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:34Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:40Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:45Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:50Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:19:55Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:00Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:05Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:10Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:15Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:20Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:25Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:30Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:35Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:40Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:45Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:50Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:20:56Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:00Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:05Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:10Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:15Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:21Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:26Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:31Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:36Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:41Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:46Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:51Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:21:56Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:01Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:06Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:11Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:16Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:21Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:26Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:32Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:36Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:41Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:47Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:51Z,2.4,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:22:56Z,3.8,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:01Z,4.4,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:06Z,4.8,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:52Z,4.7,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:23:57Z,4.1,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:02Z,3.2,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:07Z,2.4,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:12Z,2.2,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:17Z,1.7,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:22Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:27Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:32Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:37Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:42Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:47Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:52Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:24:57Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:02Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:07Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:13Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:17Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:22Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:27Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:32Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:37Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:43Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:47Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:53Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:25:58Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:03Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:08Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:13Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:18Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:23Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:28Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:33Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:38Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:43Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:48Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:53Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:26:58Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:03Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:08Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:13Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:18Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:23Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:28Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:33Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:38Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:43Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:48Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:53Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:27:58Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:03Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:08Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:13Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:18Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:23Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:28Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:33Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:38Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:43Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:48Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:53Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:28:58Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:03Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:08Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:13Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:18Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:23Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:28Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:33Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:38Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:43Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:48Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:54Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:29:58Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:03Z,1.6,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:08Z,2.8,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:13Z,3.8,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:18Z,4.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:23Z,4.6,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:29Z,4.8,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:30:34Z,5,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:04Z,4.7,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:09Z,4.1,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:14Z,3.6,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:19Z,2.9,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:24Z,2.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:29Z,2,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:34Z,1.9,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:39Z,1.9,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:44Z,1.7,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:49Z,1.4,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:54Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:31:59Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:04Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:09Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:14Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:19Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:24Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:29Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:34Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:39Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:44Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:49Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:54Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:32:59Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:04Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:09Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:14Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:19Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:24Z,1.3,iaq,environment,oxocard01
,,2,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:33:29Z,1.3,iaq,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:31Z,963.7,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:36Z,964,pressure,environment,oxocard01
,,3,2026-09-20T10:03:29.614547797Z,2026-09-20T10:33:29.614547797Z,2026-09-20T10:03:41Z,964,pressure,environment,oxocard01
